"2021-03-05 10:08:53","start","step2i",26,297383,5,"/xmodal/step2i/pages/00026.php",\N,\N
"2021-03-05 10:09:23","save_next","step2i",26,297383,5,"/xmodal/step2i/pages/00026.php","1.7.22.2",20
"2021-03-05 10:09:23","start","step2i",27,1403090,5,"/xmodal/step2i/pages/00027.php",\N,\N
"2021-03-05 10:09:37","save_next","step2i",27,1403090,5,"/xmodal/step2i/pages/00027.php","1.6.4.4",20
"2021-03-05 10:09:37","start","step2i",28,3248445,5,"/xmodal/step2i/pages/00028.php",\N,\N
"2021-03-05 10:10:31","save_next","step2i",28,3248445,5,"/xmodal/step2i/pages/00028.php","1.7.0",20
"2021-03-05 10:10:31","start","step2i",29,88243,5,"/xmodal/step2i/pages/00029.php",\N,\N
"2021-03-05 10:11:18","save_next","step2i",29,88243,5,"/xmodal/step2i/pages/00029.php","0",20
"2021-03-05 10:11:18","start","step2i",30,3698440,5,"/xmodal/step2i/pages/00030.php",\N,\N
"2021-03-05 10:12:44","save_next","step2i",30,3698440,5,"/xmodal/step2i/pages/00030.php","1.3.0",20
"2021-03-05 10:12:44","start","step2i",31,939313,5,"/xmodal/step2i/pages/00031.php",\N,\N
"2021-03-05 10:13:56","save_next","step2i",31,939313,5,"/xmodal/step2i/pages/00031.php","1.10.4.8",20
"2021-03-05 10:13:56","start","step2i",32,2056525,5,"/xmodal/step2i/pages/00032.php",\N,\N
"2021-03-05 10:14:27","save_next","step2i",32,2056525,5,"/xmodal/step2i/pages/00032.php","1.3",10
"2021-03-05 10:14:27","start","step2i",33,2020619,5,"/xmodal/step2i/pages/00033.php",\N,\N
"2021-03-05 10:15:41","save_next","step2i",33,2020619,5,"/xmodal/step2i/pages/00033.php","1.10.4.7",20
"2021-03-05 10:15:41","start","step2i",34,2012633,5,"/xmodal/step2i/pages/00034.php",\N,\N
"2021-03-05 10:15:48","save_next","step2i",34,2012633,5,"/xmodal/step2i/pages/00034.php","1.10.4.8",20
"2021-03-05 10:15:48","start","step2i",35,131143,5,"/xmodal/step2i/pages/00035.php",\N,\N
"2021-03-05 10:16:27","save_next","step2i",35,131143,5,"/xmodal/step2i/pages/00035.php","1.6.3.0",20
"2021-03-05 10:16:27","start","step2i",36,2960709,5,"/xmodal/step2i/pages/00036.php",\N,\N
"2021-03-05 10:17:11","save_next","step2i",36,2960709,5,"/xmodal/step2i/pages/00036.php","1.5.3.0",10
"2021-03-05 10:17:11","start","step2i",37,140984,5,"/xmodal/step2i/pages/00037.php",\N,\N
"2021-03-05 10:17:31","save_next","step2i",37,140984,5,"/xmodal/step2i/pages/00037.php","1.4.4.1",20
"2021-03-05 10:17:31","start","step2i",38,2409594,5,"/xmodal/step2i/pages/00038.php",\N,\N
"2021-03-05 10:17:41","save_next","step2i",38,2409594,5,"/xmodal/step2i/pages/00038.php","1.5.3.0",20
"2021-03-05 10:17:41","start","step2i",39,60706,5,"/xmodal/step2i/pages/00039.php",\N,\N
"2021-03-05 10:18:21","save_next","step2i",39,60706,5,"/xmodal/step2i/pages/00039.php","1.5.3.0",20
"2021-03-05 10:18:21","start","step2i",40,133583,5,"/xmodal/step2i/pages/00040.php",\N,\N
"2021-03-05 10:19:18","save_stop","step2i",40,133583,5,"/xmodal/step2i/pages/00040.php","1.5.3.0",20
"2021-03-05 10:21:43","start","step2i",41,489104,5,"/xmodal/step2i/pages/00041.php",\N,\N
"2021-03-05 10:22:33","save_next","step2i",41,489104,5,"/xmodal/step2i/pages/00041.php","1.9.3.0",10
"2021-03-05 10:22:33","start","step2i",42,1404968,5,"/xmodal/step2i/pages/00042.php",\N,\N
"2021-03-05 10:22:41","save_next","step2i",42,1404968,5,"/xmodal/step2i/pages/00042.php","2.1.1",10
"2021-03-05 10:22:41","start","step2i",43,484061,5,"/xmodal/step2i/pages/00043.php",\N,\N
"2021-03-05 10:22:51","save_next","step2i",43,484061,5,"/xmodal/step2i/pages/00043.php","2.1.1",10
"2021-03-05 10:22:52","start","step2i",44,1404757,5,"/xmodal/step2i/pages/00044.php",\N,\N
"2021-03-05 10:23:19","save_next","step2i",44,1404757,5,"/xmodal/step2i/pages/00044.php","2.1.1",20
"2021-03-05 10:23:19","start","step2i",45,495925,5,"/xmodal/step2i/pages/00045.php",\N,\N
"2021-03-05 10:23:25","save_next","step2i",45,495925,5,"/xmodal/step2i/pages/00045.php","2.1.1",20
"2021-03-05 10:23:25","start","step2i",46,185106,5,"/xmodal/step2i/pages/00046.php",\N,\N
"2021-03-05 10:23:36","save_next","step2i",46,185106,5,"/xmodal/step2i/pages/00046.php","2.1.1",10
"2021-03-05 10:23:36","start","step2i",47,1760869,5,"/xmodal/step2i/pages/00047.php",\N,\N
"2021-03-05 10:25:13","save_next","step2i",47,1760869,5,"/xmodal/step2i/pages/00047.php","1.6.0",20
"2021-03-05 10:25:13","start","step2i",48,1987470,5,"/xmodal/step2i/pages/00048.php",\N,\N
